Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
1900,FEMALE,EASTERN CAPE,Angelina,55,34
1900,FEMALE,EASTERN CAPE,Layla,55,34
1900,FEMALE,EASTERN CAPE,Layla,55,34
1900,FEMALE,EASTERN CAPE,Sipho,54,35
1900,FEMALE,EASTERN CAPE,Evelyn,54,35
1900,FEMALE,EASTERN CAPE,Evelyn,54,35
1900,FEMALE,EASTERN CAPE,Sipho,54,35
1900,FEMALE,EASTERN CAPE,Daniela,52,36
1900,FEMALE,EASTERN CAPE,Eliana,52,36
1900,FEMALE,EASTERN CAPE,Eliana,52,36
1900,FEMALE,EASTERN CAPE,Daniela,52,36
1900,FEMALE,EASTERN CAPE,Stephanie,51,37
1900,FEMALE,EASTERN CAPE,Stephanie,51,37
1900,FEMALE,EASTERN CAPE,Valerie,50,38
1900,FEMALE,EASTERN CAPE,Gabriela,49,39
1900,FEMALE,EASTERN CAPE,Leslie,49,39
1900,FEMALE,EASTERN CAPE,Kiara,49,39
1900,FEMALE,EASTERN CAPE,Leslie,49,39
1900,FEMALE,EASTERN CAPE,Maria,49,39
1900,FEMALE,EASTERN CAPE,Penelope,49,39
1900,FEMALE,EASTERN CAPE,Kiara,49,39
1900,FEMALE,EASTERN CAPE,Gabriela,49,39
1900,FEMALE,EASTERN CAPE,Penelope,49,39
1900,FEMALE,EASTERN CAPE,Maria,49,39
1900,FEMALE,EASTERN CAPE,Michelle,48,40
1900,FEMALE,EASTERN CAPE,Adriana,47,41
1900,FEMALE,EASTERN CAPE,Emely,47,41
1900,FEMALE,EASTERN CAPE,Adriana,47,41
1900,FEMALE,EASTERN CAPE,WILSON,46,42
1900,FEMALE,EASTERN CAPE,WILSON,46,42
1900,FEMALE,EASTERN CAPE,Serenity,45,43
1900,FEMALE,EASTERN CAPE,Serenity,45,43
1900,FEMALE,EASTERN CAPE,Jade,44,44
1900,FEMALE,EASTERN CAPE,Delilah,44,44
1900,FEMALE,EASTERN CAPE,Jade,44,44
1900,FEMALE,EASTERN CAPE,Delilah,44,44
1900,FEMALE,EASTERN CAPE,Gianna,44,44
1900,FEMALE,EASTERN CAPE,Sarah,44,44
1900,FEMALE,EASTERN CAPE,Gianna,44,44
1900,FEMALE,EASTERN CAPE,Sarah,44,44
1900,FEMALE,EASTERN CAPE,Andrea,43,45
1900,FEMALE,EASTERN CAPE,Andrea,43,45
1900,FEMALE,EASTERN CAPE,Kayla,42,46
1900,FEMALE,EASTERN CAPE,Kylie,42,46
1900,FEMALE,EASTERN CAPE,Melissa,42,46
1900,FEMALE,EASTERN CAPE,Kylie,42,46
1900,FEMALE,EASTERN CAPE,Kayla,42,46
1900,FEMALE,EASTERN CAPE,Melissa,42,46
1900,FEMALE,EASTERN CAPE,Natalie,41,47
1900,FEMALE,EASTERN CAPE,Alyssa,40,48
1900,FEMALE,EASTERN CAPE,Eva,40,48
1900,FEMALE,EASTERN CAPE,Alyssa,40,48
1900,FEMALE,EASTERN CAPE,Eva,40,48
1900,FEMALE,EASTERN CAPE,Zoey,39,49
1900,FEMALE,EASTERN CAPE,Zoey,39,49
1900,FEMALE,EASTERN CAPE,Khloe,38,50
1900,FEMALE,EASTERN CAPE,Valeria,38,50
1900,FEMALE,EASTERN CAPE,Valeria,38,50
1900,FEMALE,EASTERN CAPE,Vanessa,38,50
1900,FEMALE,EASTERN CAPE,Vanessa,38,50
1900,FEMALE,EASTERN CAPE,Khloe,38,50
1900,FEMALE,EASTERN CAPE,Luna,37,51
1900,FEMALE,EASTERN CAPE,Jocelyn,37,51
1900,FEMALE,EASTERN CAPE,Jocelyn,37,51
1900,FEMALE,EASTERN CAPE,Yaretzi,37,51
1900,FEMALE,EASTERN CAPE,Yaretzi,37,51
1900,FEMALE,EASTERN CAPE,Isabel,37,51
1900,FEMALE,EASTERN CAPE,Jennifer,37,51
1900,FEMALE,EASTERN CAPE,Isabel,37,51
1900,FEMALE,EASTERN CAPE,Jennifer,37,51
1900,FEMALE,EASTERN CAPE,Luna,37,51
1900,FEMALE,EASTERN CAPE,Amanda,36,52
1900,FEMALE,EASTERN CAPE,Mila,36,52
1900,FEMALE,EASTERN CAPE,Amanda,36,52
1900,FEMALE,EASTERN CAPE,Grace,36,52
1900,FEMALE,EASTERN CAPE,Danna,36,52
1900,FEMALE,EASTERN CAPE,Grace,36,52
1900,FEMALE,EASTERN CAPE,Danna,36,52
1900,FEMALE,EASTERN CAPE,Mila,36,52
1900,FEMALE,EASTERN CAPE,Naomi,35,53
1900,FEMALE,EASTERN CAPE,Naomi,35,53
1900,FEMALE,EASTERN CAPE,Jayleen,35,53
1900,FEMALE,EASTERN CAPE,Katherine,34,54
1900,FEMALE,EASTERN CAPE,Katherine,34,54
1900,FEMALE,EASTERN CAPE,Aubrey,33,55
1900,FEMALE,EASTERN CAPE,Amelia,33,55
1900,FEMALE,EASTERN CAPE,Maya,33,55
1900,FEMALE,EASTERN CAPE,Maya,33,55
1900,FEMALE,EASTERN CAPE,Aubrey,33,55
1900,FEMALE,EASTERN CAPE,Natalia,32,56
1900,FEMALE,EASTERN CAPE,Jasmine,32,56
1900,FEMALE,EASTERN CAPE,Natalia,32,56
1900,FEMALE,EASTERN CAPE,Jasmine,32,56
1900,FEMALE,EASTERN CAPE,Chelsea,31,57
1900,FEMALE,EASTERN CAPE,Hannah,31,57
1900,FEMALE,EASTERN CAPE,London,31,57
1900,FEMALE,EASTERN CAPE,Amber,31,57
1900,FEMALE,EASTERN CAPE,Amber,31,57
1900,FEMALE,EASTERN CAPE,Diana,31,57
1900,FEMALE,EASTERN CAPE,Diana,31,57
1900,FEMALE,EASTERN CAPE,Chelsea,31,57
1900,FEMALE,EASTERN CAPE,Hannah,31,57
1900,FEMALE,EASTERN CAPE,London,31,57
1900,FEMALE,EASTERN CAPE,Alexandra,30,58
1900,FEMALE,EASTERN CAPE,Alexandra,30,58
1900,FEMALE,EASTERN CAPE,Amaya,30,58
1900,FEMALE,EASTERN CAPE,Amaya,30,58
1900,FEMALE,EASTERN CAPE,Liliana,29,59
1900,FEMALE,EASTERN CAPE,Aylin,29,59
1900,FEMALE,EASTERN CAPE,Aylin,29,59
1900,FEMALE,EASTERN CAPE,Kaitlyn,29,59
1900,FEMALE,EASTERN CAPE,Kaitlyn,29,59
1900,FEMALE,EASTERN CAPE,Sara,29,59
1900,FEMALE,EASTERN CAPE,Brittany,29,59
1900,FEMALE,EASTERN CAPE,Brittany,29,59
1900,FEMALE,EASTERN CAPE,Charlotte,29,59
1900,FEMALE,EASTERN CAPE,Liliana,29,59
1900,FEMALE,EASTERN CAPE,Charlotte,29,59
1900,FEMALE,EASTERN CAPE,Melody,28,60
1900,FEMALE,EASTERN CAPE,Esmeralda,28,60
1900,FEMALE,EASTERN CAPE,Melody,28,60
1900,FEMALE,EASTERN CAPE,Esmeralda,28,60
1900,FEMALE,EASTERN CAPE,Ana,27,61
1900,FEMALE,EASTERN CAPE,Mya,27,61
1900,FEMALE,EASTERN CAPE,Leilani,27,61
1900,FEMALE,EASTERN CAPE,Juliana,27,61
1900,FEMALE,EASTERN CAPE,Ana,27,61
1900,FEMALE,EASTERN CAPE,Leilani,27,61
1900,FEMALE,EASTERN CAPE,Mya,27,61
1900,FEMALE,EASTERN CAPE,Sherlyn,26,62
1900,FEMALE,EASTERN CAPE,Melany,26,62
1900,FEMALE,EASTERN CAPE,Jazmin,26,62
1900,FEMALE,EASTERN CAPE,Jazmin,26,62
1900,FEMALE,EASTERN CAPE,Sherlyn,26,62
1900,FEMALE,EASTERN CAPE,Melany,26,62
1900,FEMALE,EASTERN CAPE,Guadalupe,26,62
1900,FEMALE,EASTERN CAPE,Lia,25,63
1900,FEMALE,EASTERN CAPE,Lizbeth,25,63
1900,FEMALE,EASTERN CAPE,Karen,25,63
1900,FEMALE,EASTERN CAPE,Karla,25,63
1900,FEMALE,EASTERN CAPE,Karen,25,63
1900,FEMALE,EASTERN CAPE,Katie,25,63
1900,FEMALE,EASTERN CAPE,Lizbeth,25,63
1900,FEMALE,EASTERN CAPE,Lia,25,63
1900,FEMALE,EASTERN CAPE,Katie,25,63
1900,FEMALE,EASTERN CAPE,Giselle,24,64
1900,FEMALE,EASTERN CAPE,Jaylah,24,64
1900,FEMALE,EASTERN CAPE,Sophie,24,64
1900,FEMALE,EASTERN CAPE,Alexia,24,64
1900,FEMALE,EASTERN CAPE,Jessica,24,64
1900,FEMALE,EASTERN CAPE,Giselle,24,64
1900,FEMALE,EASTERN CAPE,Alexia,24,64
1900,FEMALE,EASTERN CAPE,Sophie,24,64
1900,FEMALE,EASTERN CAPE,Jaylah,24,64
1900,FEMALE,EASTERN CAPE,Jessica,24,64
1900,FEMALE,EASTERN CAPE,Nyla,23,65
1900,FEMALE,EASTERN CAPE,Julia,23,65
1900,FEMALE,EASTERN CAPE,Faith,23,65
1900,FEMALE,EASTERN CAPE,Audrey,23,65
1900,FEMALE,EASTERN CAPE,Daisy,23,65
1900,FEMALE,EASTERN CAPE,Julia,23,65
1900,FEMALE,EASTERN CAPE,Nyla,23,65
1900,FEMALE,EASTERN CAPE,Leila,23,65
1900,FEMALE,EASTERN CAPE,Faith,23,65
1900,FEMALE,EASTERN CAPE,Kelly,23,65
1900,FEMALE,EASTERN CAPE,Kelly,23,65
1900,FEMALE,EASTERN CAPE,Leila,23,65
1900,FEMALE,EASTERN CAPE,Daisy,23,65
1900,FEMALE,EASTERN CAPE,Elena,22,66
1900,FEMALE,EASTERN CAPE,Kamila,22,66
1900,FEMALE,EASTERN CAPE,Elena,22,66
1900,FEMALE,EASTERN CAPE,Aria,22,66
1900,FEMALE,EASTERN CAPE,Kamila,22,66
1900,FEMALE,EASTERN CAPE,Angie,22,66
1900,FEMALE,EASTERN CAPE,Aria,22,66
1900,FEMALE,EASTERN CAPE,Angie,22,66
1900,FEMALE,EASTERN CAPE,Bianca,22,66
1900,FEMALE,EASTERN CAPE,Bianca,22,66
1900,FEMALE,EASTERN CAPE,Esther,21,67
1900,FEMALE,EASTERN CAPE,Briana,21,67
1900,FEMALE,EASTERN CAPE,Avery,21,67
1900,FEMALE,EASTERN CAPE,Briana,21,67
1900,FEMALE,EASTERN CAPE,Esther,21,67
1900,FEMALE,EASTERN CAPE,Angela,21,67
1900,FEMALE,EASTERN CAPE,Juliet,21,67
1900,FEMALE,EASTERN CAPE,Avery,21,67
1900,FEMALE,EASTERN CAPE,Angela,21,67
1900,FEMALE,EASTERN CAPE,Izabella,21,67
1900,FEMALE,EASTERN CAPE,Sarai,21,67
1900,FEMALE,EASTERN CAPE,Izabella,21,67
1900,FEMALE,EASTERN CAPE,Violet,21,67
1900,FEMALE,EASTERN CAPE,Jayla,21,67
1900,FEMALE,EASTERN CAPE,Sarai,21,67
1900,FEMALE,EASTERN CAPE,Scarlet,21,67
1900,FEMALE,EASTERN CAPE,Jayla,21,67
1900,FEMALE,EASTERN CAPE,Violet,21,67
1900,FEMALE,EASTERN CAPE,Scarlet,21,67
1900,FEMALE,EASTERN CAPE,Crystal,21,67
1900,FEMALE,EASTERN CAPE,Crystal,21,67
1900,FEMALE,EASTERN CAPE,Marilyn,20,68
1900,FEMALE,EASTERN CAPE,Wendy,20,68
1900,FEMALE,EASTERN CAPE,Haylee,20,68
1900,FEMALE,EASTERN CAPE,Marilyn,20,68
1900,FEMALE,EASTERN CAPE,Destiny,20,68
1900,FEMALE,EASTERN CAPE,Laila,20,68
1900,FEMALE,EASTERN CAPE,Nathalie,20,68
1900,FEMALE,EASTERN CAPE,Daniella,20,68
1900,FEMALE,EASTERN CAPE,Destiny,20,68
1900,FEMALE,EASTERN CAPE,Jazlyn,20,68
1900,FEMALE,EASTERN CAPE,Jacqueline,20,68
1900,FEMALE,EASTERN CAPE,Jazlyn,20,68
1900,FEMALE,EASTERN CAPE,Haylee,20,68
1900,FEMALE,EASTERN CAPE,Nathalie,20,68
1900,FEMALE,EASTERN CAPE,Wendy,20,68
1900,FEMALE,EASTERN CAPE,Jacqueline,20,68
1900,FEMALE,EASTERN CAPE,Nevaeh,19,69
1900,FEMALE,EASTERN CAPE,Katelyn,19,69
1900,FEMALE,EASTERN CAPE,Lesly,19,69
1900,FEMALE,EASTERN CAPE,Jaylin,19,69
1900,FEMALE,EASTERN CAPE,Lesly,19,69
1900,FEMALE,EASTERN CAPE,Julissa,19,69
1900,FEMALE,EASTERN CAPE,Julissa,19,69
1900,FEMALE,EASTERN CAPE,Ximena,19,69
1900,FEMALE,EASTERN CAPE,Makayla,19,69
1900,FEMALE,EASTERN CAPE,Ariel,19,69
1900,FEMALE,EASTERN CAPE,Ariel,19,69
1900,FEMALE,EASTERN CAPE,Alina,19,69
1900,FEMALE,EASTERN CAPE,Nevaeh,19,69
1900,FEMALE,EASTERN CAPE,Jaylin,19,69
1900,FEMALE,EASTERN CAPE,Makayla,19,69
1900,FEMALE,EASTERN CAPE,Katelyn,19,69
1900,FEMALE,EASTERN CAPE,Alina,19,69
1900,FEMALE,EASTERN CAPE,Ximena,19,69
1900,FEMALE,EASTERN CAPE,Alicia,19,69
1900,FEMALE,EASTERN CAPE,Alicia,19,69
1900,FEMALE,EASTERN CAPE,Lauren,18,70
1900,FEMALE,EASTERN CAPE,Annabella,18,70
1900,FEMALE,EASTERN CAPE,Allyson,18,70
1900,FEMALE,EASTERN CAPE,Annabella,18,70
1900,FEMALE,EASTERN CAPE,Tiffany,18,70
1900,FEMALE,EASTERN CAPE,Joselyn,18,70
1900,FEMALE,EASTERN CAPE,Joselyn,18,70
1900,FEMALE,EASTERN CAPE,Jaylene,18,70
1900,FEMALE,EASTERN CAPE,Allyson,18,70
1900,FEMALE,EASTERN CAPE,Tiffany,18,70
1900,FEMALE,EASTERN CAPE,Lauren,18,70
1900,FEMALE,EASTERN CAPE,Jaylene,18,70
1900,FEMALE,EASTERN CAPE,Gia,18,70
1900,FEMALE,EASTERN CAPE,Kailey,18,70
1900,FEMALE,EASTERN CAPE,Gia,18,70
1900,FEMALE,EASTERN CAPE,Kailey,18,70
1900,FEMALE,EASTERN CAPE,Alison,18,70
1900,FEMALE,EASTERN CAPE,Alison,18,70
1900,FEMALE,EASTERN CAPE,Julianna,17,71
1900,FEMALE,EASTERN CAPE,Nylah,17,71
1900,FEMALE,EASTERN CAPE,Juliette,17,71
1900,FEMALE,EASTERN CAPE,Jimena,17,71
1900,FEMALE,EASTERN CAPE,Athena,17,71
1900,FEMALE,EASTERN CAPE,Nylah,17,71
1900,FEMALE,EASTERN CAPE,Kendra,17,71
1900,FEMALE,EASTERN CAPE,Madelyn,17,71
1900,FEMALE,EASTERN CAPE,Athena,17,71
1900,FEMALE,EASTERN CAPE,Taylor,17,71
1900,FEMALE,EASTERN CAPE,Madelyn,17,71
1900,FEMALE,EASTERN CAPE,Peyton,17,71
1900,FEMALE,EASTERN CAPE,Aliyah,17,71
1900,FEMALE,EASTERN CAPE,Alana,17,71
1900,FEMALE,EASTERN CAPE,Peyton,17,71
1900,FEMALE,EASTERN CAPE,Juliette,17,71
1900,FEMALE,EASTERN CAPE,MDUDUZIn,17,71
1900,FEMALE,EASTERN CAPE,Kendra,17,71
1900,FEMALE,EASTERN CAPE,MDUDUZIn,17,71
1900,FEMALE,EASTERN CAPE,Angelica,17,71
1900,FEMALE,EASTERN CAPE,Julianna,17,71
1900,FEMALE,EASTERN CAPE,Jimena,17,71
1900,FEMALE,EASTERN CAPE,Angelica,17,71
1900,FEMALE,EASTERN CAPE,Caroline,17,71
1900,FEMALE,EASTERN CAPE,Aliyah,17,71
1900,FEMALE,EASTERN CAPE,Taylor,17,71
1900,FEMALE,EASTERN CAPE,Caroline,17,71
1900,FEMALE,EASTERN CAPE,Lily,16,72
1900,FEMALE,EASTERN CAPE,Ayleen,16,72
1900,FEMALE,EASTERN CAPE,Dulce,16,72
1900,FEMALE,EASTERN CAPE,Adrianna,16,72
1900,FEMALE,EASTERN CAPE,Aileen,16,72
1900,FEMALE,EASTERN CAPE,Aileen,16,72
1900,FEMALE,EASTERN CAPE,Miranda,16,72
1900,FEMALE,EASTERN CAPE,Sabrina,16,72
1900,FEMALE,EASTERN CAPE,Adrianna,16,72
1900,FEMALE,EASTERN CAPE,Heidi,16,72
1900,FEMALE,EASTERN CAPE,Ayleen,16,72
1900,FEMALE,EASTERN CAPE,Heidi,16,72
1900,FEMALE,EASTERN CAPE,Isabelle,16,72
1900,FEMALE,EASTERN CAPE,Miranda,16,72
1900,FEMALE,EASTERN CAPE,Melina,16,72
1900,FEMALE,EASTERN CAPE,Nathaly,16,72
1900,FEMALE,EASTERN CAPE,Sabrina,16,72
1900,FEMALE,EASTERN CAPE,Melina,16,72
1900,FEMALE,EASTERN CAPE,Dulce,16,72
1900,FEMALE,EASTERN CAPE,Nathaly,16,72
1900,FEMALE,EASTERN CAPE,Angelique,15,73
1900,FEMALE,EASTERN CAPE,Itzel,15,73
1900,FEMALE,EASTERN CAPE,Arianny,15,73
1900,FEMALE,EASTERN CAPE,Karina,15,73
1900,FEMALE,EASTERN CAPE,Natasha,15,73
1900,FEMALE,EASTERN CAPE,Karina,15,73
1900,FEMALE,EASTERN CAPE,Arianny,15,73
1900,FEMALE,EASTERN CAPE,Lucia,15,73
1900,FEMALE,EASTERN CAPE,Itzel,15,73
1900,FEMALE,EASTERN CAPE,Kelsey,15,73
1900,FEMALE,EASTERN CAPE,Natasha,15,73
1900,FEMALE,EASTERN CAPE,Valery,15,73
1900,FEMALE,EASTERN CAPE,Angelique,15,73
1900,FEMALE,EASTERN CAPE,Bryanna,15,73
1900,FEMALE,EASTERN CAPE,Shirley,15,73
1900,FEMALE,EASTERN CAPE,Kelsey,15,73
1900,FEMALE,EASTERN CAPE,Valery,15,73
1900,FEMALE,EASTERN CAPE,Skylar,15,73
1900,FEMALE,EASTERN CAPE,Lucia,15,73
1900,FEMALE,EASTERN CAPE,Anabella,14,74
1900,FEMALE,EASTERN CAPE,Carla,14,74
1900,FEMALE,EASTERN CAPE,Ella,14,74
1900,FEMALE,EASTERN CAPE,Helen,14,74
1900,FEMALE,EASTERN CAPE,Mariana,14,74
1900,FEMALE,EASTERN CAPE,Marjorie,14,74
1900,FEMALE,EASTERN CAPE,Rihanna,14,74
1900,FEMALE,EASTERN CAPE,Rihanna,14,74
1900,FEMALE,EASTERN CAPE,Alondra,14,74
1900,FEMALE,EASTERN CAPE,Mariana,14,74
1900,FEMALE,EASTERN CAPE,Annabelle,14,74
1900,FEMALE,EASTERN CAPE,Anabella,14,74
1900,FEMALE,EASTERN CAPE,Britney,14,74
1900,FEMALE,EASTERN CAPE,Helen,14,74
1900,FEMALE,EASTERN CAPE,Carla,14,74
1900,FEMALE,EASTERN CAPE,Madeline,14,74
1900,FEMALE,EASTERN CAPE,Marjorie,14,74
1900,FEMALE,EASTERN CAPE,Johanna,14,74
1900,FEMALE,EASTERN CAPE,Alondra,14,74
1900,FEMALE,EASTERN CAPE,Liana,14,74
1900,FEMALE,EASTERN CAPE,Madeline,14,74
1900,FEMALE,EASTERN CAPE,Ella,14,74
1900,FEMALE,EASTERN CAPE,Annabelle,14,74
1900,FEMALE,EASTERN CAPE,Johanna,14,74
1900,FEMALE,EASTERN CAPE,Laura,13,75
1900,FEMALE,EASTERN CAPE,Noemi,13,75
1900,FEMALE,EASTERN CAPE,Jazmine,13,75
1900,FEMALE,EASTERN CAPE,Isis,13,75
1900,FEMALE,EASTERN CAPE,Miley,13,75
1900,FEMALE,EASTERN CAPE,Dayana,13,75
1900,FEMALE,EASTERN CAPE,Heidy,13,75
1900,FEMALE,EASTERN CAPE,Heidy,13,75
1900,FEMALE,EASTERN CAPE,Noemi,13,75
1900,FEMALE,EASTERN CAPE,Alejandra,13,75
1900,FEMALE,EASTERN CAPE,Emilia,13,75
1900,FEMALE,EASTERN CAPE,Aubree,13,75
1900,FEMALE,EASTERN CAPE,Dayana,13,75
1900,FEMALE,EASTERN CAPE,Nayeli,13,75
1900,FEMALE,EASTERN CAPE,Janelle,13,75
1900,FEMALE,EASTERN CAPE,Nayeli,13,75
1900,FEMALE,EASTERN CAPE,Miley,13,75
1900,FEMALE,EASTERN CAPE,Riley,13,75
1900,FEMALE,EASTERN CAPE,Aimee,13,75
1900,FEMALE,EASTERN CAPE,Janelle,13,75
1900,FEMALE,EASTERN CAPE,Catalina,13,75
1900,FEMALE,EASTERN CAPE,Emilia,13,75
1900,FEMALE,EASTERN CAPE,Riley,13,75
1900,FEMALE,EASTERN CAPE,Aimee,13,75
1900,FEMALE,EASTERN CAPE,Jazmine,13,75
1900,FEMALE,EASTERN CAPE,Catalina,13,75
1900,FEMALE,EASTERN CAPE,Laura,13,75
1900,FEMALE,EASTERN CAPE,Aubree,13,75
1900,FEMALE,EASTERN CAPE,Analia,12,76
1900,FEMALE,EASTERN CAPE,Alanna,12,76
1900,FEMALE,EASTERN CAPE,Autumn,12,76
1900,FEMALE,EASTERN CAPE,Kaylie,12,76
1900,FEMALE,EASTERN CAPE,Jaylee,12,76
1900,FEMALE,EASTERN CAPE,NATHI,12,76
1900,FEMALE,EASTERN CAPE,Mariah,12,76
1900,FEMALE,EASTERN CAPE,Luz,12,76
1900,FEMALE,EASTERN CAPE,Katelynn,12,76
1900,FEMALE,EASTERN CAPE,Litzy,12,76
1900,FEMALE,EASTERN CAPE,Luz,12,76
1900,FEMALE,EASTERN CAPE,Alessandra,12,76
1900,FEMALE,EASTERN CAPE,Autumn,12,76
1900,FEMALE,EASTERN CAPE,Analia,12,76
1900,FEMALE,EASTERN CAPE,NATHI,12,76
1900,FEMALE,EASTERN CAPE,Alice,12,76
1900,FEMALE,EASTERN CAPE,April,12,76
1900,FEMALE,EASTERN CAPE,Yamileth,12,76
1900,FEMALE,EASTERN CAPE,Alani,12,76
1900,FEMALE,EASTERN CAPE,Litzy,12,76
1900,FEMALE,EASTERN CAPE,Jaylee,12,76
1900,FEMALE,EASTERN CAPE,Alanna,12,76
1900,FEMALE,EASTERN CAPE,Alani,12,76
1900,FEMALE,EASTERN CAPE,Mariah,12,76
1900,FEMALE,EASTERN CAPE,Alessandra,12,76
1900,FEMALE,EASTERN CAPE,Keyla,12,76
1900,FEMALE,EASTERN CAPE,Yamileth,12,76
1900,FEMALE,EASTERN CAPE,April,12,76
1900,FEMALE,EASTERN CAPE,Katelynn,12,76
1900,FEMALE,EASTERN CAPE,Alice,12,76
1900,FEMALE,EASTERN CAPE,Anabel,11,77
1900,FEMALE,EASTERN CAPE,Alisson,11,77
1900,FEMALE,EASTERN CAPE,Elisa,11,77
1900,FEMALE,EASTERN CAPE,Lola,11,77
1900,FEMALE,EASTERN CAPE,Miriam,11,77
1900,FEMALE,EASTERN CAPE,Cataleya,11,77
1900,FEMALE,EASTERN CAPE,Paris,11,77
1900,FEMALE,EASTERN CAPE,Kaylin,11,77
1900,FEMALE,EASTERN CAPE,Rebecca,11,77
1900,FEMALE,EASTERN CAPE,Aurora,11,77
1900,FEMALE,EASTERN CAPE,Ruby,11,77
1900,FEMALE,EASTERN CAPE,Kate,11,77
1900,FEMALE,EASTERN CAPE,Shayla,11,77
1900,FEMALE,EASTERN CAPE,Kailyn,11,77
1900,FEMALE,EASTERN CAPE,Stella,11,77
1900,FEMALE,EASTERN CAPE,Summer,11,77
1900,FEMALE,EASTERN CAPE,Tatiana,11,77
1900,FEMALE,EASTERN CAPE,Paris,11,77
1900,FEMALE,EASTERN CAPE,Zara,11,77
1900,FEMALE,EASTERN CAPE,Haley,11,77
1900,FEMALE,EASTERN CAPE,Zara,11,77
1900,FEMALE,EASTERN CAPE,Maia,11,77
1900,FEMALE,EASTERN CAPE,Fatima,11,77
1900,FEMALE,EASTERN CAPE,Ruby,11,77
1900,FEMALE,EASTERN CAPE,Maia,11,77
1900,FEMALE,EASTERN CAPE,Haley,11,77
1900,FEMALE,EASTERN CAPE,Shayla,11,77
1900,FEMALE,EASTERN CAPE,Erika,11,77
1900,FEMALE,EASTERN CAPE,Kate,11,77
1900,FEMALE,EASTERN CAPE,Fatima,11,77
1900,FEMALE,EASTERN CAPE,Erika,11,77
1900,FEMALE,EASTERN CAPE,Alanis,11,77
1900,FEMALE,EASTERN CAPE,Summer,11,77
1900,FEMALE,EASTERN CAPE,Alisson,11,77
1900,FEMALE,EASTERN CAPE,Elisa,11,77
1900,FEMALE,EASTERN CAPE,Rebecca,11,77
1900,FEMALE,EASTERN CAPE,Cataleya,11,77
1900,FEMALE,EASTERN CAPE,Brielle,11,77
1900,FEMALE,EASTERN CAPE,Brenda,11,77
1900,FEMALE,EASTERN CAPE,Aurora,11,77
1900,FEMALE,EASTERN CAPE,Arielle,11,77
1900,FEMALE,EASTERN CAPE,Alanis,11,77
1900,FEMALE,EASTERN CAPE,Lola,11,77
1900,FEMALE,EASTERN CAPE,Anaya,11,77
1900,FEMALE,EASTERN CAPE,Anabel,11,77
1900,FEMALE,EASTERN CAPE,Kaylin,11,77
1900,FEMALE,EASTERN CAPE,Jaliyah,10,78
1900,FEMALE,EASTERN CAPE,Rose,10,78
1900,FEMALE,EASTERN CAPE,Milan,10,78
1900,FEMALE,EASTERN CAPE,Jayda,10,78
1900,FEMALE,EASTERN CAPE,Camilla,10,78
1900,FEMALE,EASTERN CAPE,Selena,10,78
1900,FEMALE,EASTERN CAPE,Trinity,10,78
1900,FEMALE,EASTERN CAPE,Trinity,10,78
1900,FEMALE,EASTERN CAPE,Stacy,10,78
1900,FEMALE,EASTERN CAPE,Carmen,10,78
1900,FEMALE,EASTERN CAPE,Nashley,10,78
1900,FEMALE,EASTERN CAPE,Catherine,10,78
1900,FEMALE,EASTERN CAPE,Milan,10,78
1900,FEMALE,EASTERN CAPE,Rachel,10,78
1900,FEMALE,EASTERN CAPE,Maite,10,78
1900,FEMALE,EASTERN CAPE,Nina,10,78
1900,FEMALE,EASTERN CAPE,Paula,10,78
1900,FEMALE,EASTERN CAPE,Leanna,10,78
1900,FEMALE,EASTERN CAPE,Vivian,10,78
1900,FEMALE,EASTERN CAPE,Skylah,10,78
1900,FEMALE,EASTERN CAPE,Ariella,10,78
1900,FEMALE,EASTERN CAPE,Ariella,10,78
1900,FEMALE,EASTERN CAPE,Paula,10,78
1900,FEMALE,EASTERN CAPE,Camilla,10,78
1900,FEMALE,EASTERN CAPE,Jaliyah,10,78
1900,FEMALE,EASTERN CAPE,Heaven,10,78
1900,FEMALE,EASTERN CAPE,Nyah,10,78
1900,FEMALE,EASTERN CAPE,Nashley,10,78
1900,FEMALE,EASTERN CAPE,Maite,10,78
1900,FEMALE,EASTERN CAPE,Abril,10,78
1900,FEMALE,EASTERN CAPE,Malia,10,78
1900,FEMALE,EASTERN CAPE,Eliza,10,78
1900,FEMALE,EASTERN CAPE,Alma,10,78
1900,FEMALE,EASTERN CAPE,Vivian,10,78
1900,FEMALE,EASTERN CAPE,Catherine,10,78
1900,FEMALE,EASTERN CAPE,Carmen,10,78
1900,FEMALE,EASTERN CAPE,Heaven,10,78
1900,FEMALE,EASTERN CAPE,Alma,10,78
1900,FEMALE,EASTERN CAPE,Eileen,10,78
1900,FEMALE,EASTERN CAPE,Leyla,10,78
1900,FEMALE,EASTERN CAPE,Nina,10,78
1900,FEMALE,EASTERN CAPE,Rachel,10,78
1900,FEMALE,EASTERN CAPE,Leanna,10,78
1900,FEMALE,EASTERN CAPE,Selena,10,78
1900,FEMALE,EASTERN CAPE,Raquel,10,78
1900,FEMALE,EASTERN CAPE,Abril,10,78
1900,FEMALE,EASTERN CAPE,Isabela,10,78
1900,FEMALE,EASTERN CAPE,Nyah,10,78
1900,FEMALE,EASTERN CAPE,Skylah,10,78
1900,FEMALE,EASTERN CAPE,Rose,10,78
1900,FEMALE,EASTERN CAPE,Eliza,10,78
1900,FEMALE,EASTERN CAPE,Malia,10,78
